Station,Date,mean_T,min_T,max_T,Precipitation
38384001,19820314,2.5,-3.2,8.9,0
38384001,19820315,5.1,-1.9,13.5,0
38384001,19820316,8.5,4.8,11.9,0
38384001,19820317,5.6,3.5,8.7,18.1
38384001,19820318,2.1,-0.2,5.5,9.6
38384001,19820319,4.3,-1.6,9.3,0.3
38384001,19820320,4.8,3.4,8.2,8
38384001,19820321,4.6,2.7,7.6,0
38384001,19820322,4.5,0.1,9,0
38384001,19820323,4.4,0.1,8.9,0
38384001,19820324,4.8,-0.8,11.3,0
38384001,19820325,5.8,-2.4,14.2,0
38384001,19820326,7.2,-0.7,15.3,0
38384001,19820327,7.4,1.1,13.3,0.9
38384001,19820328,8.4,4.2,12.8,0.3
38384001,19820329,9.8,3.8,16.1,2.7
38384001,19820330,2.7,0.3,5.2,3.9
38384001,19820331,3.6,-1.2,9,0
38384001,19820401,7.4,1.2,15.9,3
38384001,19820402,7.9,7.4,9.4,8
38384001,19820403,7.2,-0.3,14.8,0
38384001,19820404,10.2,3.9,17.4,0
38384001,19820405,12.2,4.4,17.3,0
38384001,19820406,12.5,7.5,16.9,0
38384001,19820407,11.7,4.6,18.7,0
38384001,19820408,12,6.2,18.8,0.4
38384001,19820409,8.1,4.6,11.7,0
38384001,19820410,6.3,-0.9,12,0
38384001,19820411,7.2,-2,13.5,0
38384001,19820412,5.8,-0.5,12.1,0
38384001,19820413,4.2,-0.4,9.8,0
38384001,19820414,5.3,0.2,11.2,0
38384001,19820415,4.7,-3,10.1,0
38384001,19820416,8.2,0.1,15.6,0
38384001,19820417,9,1.5,16.3,0
38384001,19820418,9.4,0.3,16.9,0
38384001,19820419,9.6,0.3,16.9,0
38384001,19820420,9,-0.3,15.9,0.1
38384001,19820421,9.9,-0.7,16.9,0
38384001,19820422,9.8,0,18.1,0
38384001,19820423,10.8,0.1,17.9,0
38384001,19820424,7.6,3.7,9.8,0.8
38384001,19820425,7.8,0.9,14.6,0
38384001,19820426,9.2,-1,16.3,0
38384001,19820427,10.3,5.1,15.9,0
38384001,19820428,11,1.9,17.4,0
38384001,19820429,9.7,3.7,16.3,9
38384001,19820430,6.6,3.4,9.4,0
38384001,19820501,7.8,-0.6,13.1,0
38384001,19820502,10.7,4.1,16.5,0
38384001,19820503,11.8,2.6,19.6,0
38384001,19820504,12.2,9.3,15.8,13.4
38384001,19820505,6.9,4.2,9,9.2
38384001,19820506,5.2,1,12.3,5.3
38384001,19820507,7.1,-0.2,13.1,0
38384001,19820508,8.3,-0.2,16,0
38384001,19820509,7.6,3.1,12.8,1.4
38384001,19820510,8.8,-0.5,16,0
38384001,19820511,11.9,1.9,21.2,0
38384001,19820512,15,4.6,23.6,0
38384001,19820513,16.3,5.6,24.5,0
38384001,19820514,17,6.9,26,0
38384001,19820515,17.3,7.1,25,0
38384001,19820516,15.7,8.3,20.1,0.3
38384001,19820517,17.9,11.7,24.3,0
38384001,19820518,16.8,7.9,23.8,0
38384001,19820519,18.5,13.3,23.9,0
38384001,19820520,17.7,12.4,23.8,0.3
38384001,19820521,17.7,14.3,22.6,0
38384001,19820522,14.4,6.7,21.6,2.6
38384001,19820523,14,9.9,18.3,5.7
38384001,19820524,12.7,9.6,16.9,0
38384001,19820525,14.8,4,24,0
38384001,19820526,18,7.8,25.7,0
38384001,19820527,17.3,9.7,23.2,0.6
38384001,19820528,17.4,12.7,22.3,0
38384001,19820529,16.9,8.9,22.5,0
38384001,19820530,17.8,15.8,23.4,4.5
38384001,19820531,18.3,14.8,23.8,0.3
38384001,19820601,17.3,15.1,25.3,13
38384001,19820602,16.7,11.9,23.5,2.6
38384001,19820603,18.4,12.5,25.1,0.3
38384001,19820604,17.7,13.6,25.2,14
38384001,19820605,18.8,14.4,25.2,0
38384001,19820606,19.3,13,27.8,6.6
38384001,19820607,20.6,13.6,26.6,0
38384001,19820608,20.8,14.4,26.6,0
38384001,19820609,22.1,14.8,29,13.7
38384001,19820610,22.1,14.6,29.1,1.2
38384001,19820611,18.5,16.7,21,25
38384001,19820612,15.7,13.1,19.9,8.1
38384001,19820613,11.9,10.2,15.7,19.1
38384001,19820614,14.5,10.1,18.5,0.8
38384001,19820615,15.6,11.7,21.1,0.2
38384001,19820616,18.5,11.1,24.9,0
38384001,19820617,20.7,12.5,27.7,0.1
38384001,19820618,19,16.4,21.9,0.1
38384001,19820619,17.1,14.3,20.7,0
38384001,19820620,17.5,8,25.8,0.2
38384001,19820621,18.7,16.8,21.3,0.6
38384001,19820622,21.1,13.9,28.8,19.2
38384001,19820623,19.2,15.3,23.8,0.2
38384001,19820624,18.2,10,24.6,0
38384001,19820625,20.7,14.3,27.4,15.1
38384001,19820626,16.7,15.1,21,6.6
38384001,19820627,15.2,10.7,19.8,0.7
38384001,19820628,18.4,13,24.6,0
38384001,19820629,18.3,15.7,22.2,0
38384001,19820630,16.7,8.7,22.5,0
38384001,19820701,18.8,8.8,27,0
38384001,19820702,21.6,13.7,29.6,0
38384001,19820703,20.1,16.1,23.9,0.2
38384001,19820704,20.7,17.4,24.5,0
38384001,19820705,21.1,12.1,29.9,0
38384001,19820706,25.5,16.1,34.4,0
38384001,19820707,24,16.6,29.8,0
38384001,19820708,22.7,14.3,29.9,0
38384001,19820709,25.2,16.8,32.7,0
38384001,19820710,24.2,20.5,29,0
38384001,19820711,24.9,17.3,32.7,0
38384001,19820712,24.6,16.6,31.7,0
38384001,19820713,23.9,15.1,32.7,0.3
38384001,19820714,23.6,17,31.9,0
38384001,19820715,24.5,18.1,31.2,0
38384001,19820716,23,16.2,27.5,2.1
38384001,19820717,21.4,15.7,25.9,0
38384001,19820718,21.3,14.4,27.6,0
38384001,19820719,21.8,13,29.4,0
38384001,19820720,24.3,16.5,31.5,0
38384001,19820721,24.5,17.4,32.1,1.9
38384001,19820722,20.4,14.2,26.9,0
38384001,19820723,20.3,15.8,25.6,0.9
38384001,19820724,17.4,14.9,20.4,2.8
38384001,19820725,17.2,14.1,21.2,0
38384001,19820726,16.5,14.6,19.1,0
38384001,19820727,17.1,12.7,22.9,0
38384001,19820728,16.1,7.3,23.9,0
38384001,19820729,17.4,12.7,21.8,7.9
38384001,19820730,19.3,15.9,26.5,45.9
38384001,19820731,18.1,14.3,24.4,0
38384001,19820801,19.6,12.4,27.1,0
38384001,19820802,18.9,15.2,24.8,9.7
38384001,19820803,18.6,14.3,25.7,11.4
38384001,19820804,18.6,16.3,21.7,3
38384001,19820805,19.4,12.8,26,0
38384001,19820806,17.9,13,23.6,0.6
38384001,19820807,16.5,13.2,21.1,4.7
38384001,19820808,16.9,15.3,18.3,0.1
38384001,19820809,19.5,16.8,23.9,0
38384001,19820810,20,16.1,24.2,0
38384001,19820811,20.7,12,28.1,0
38384001,19820812,23.1,14,30.1,0
38384001,19820813,21.9,15.5,28.1,0.7
38384001,19820814,22.1,18.4,27.5,0
38384001,19820815,22.2,17.9,27.6,1.1
38384001,19820816,21.4,15.2,29,6.6
38384001,19820817,19.2,16.8,23.2,0
38384001,19820818,19.5,12,27.3,0
38384001,19820819,21,14.5,28.1,0
38384001,19820820,15.6,13.2,20,7.8
38384001,19820821,13.6,7.9,18.9,0
38384001,19820822,14.4,5.9,21.6,0
38384001,19820823,17.3,8,25.4,0
38384001,19820824,16.4,10.8,20.5,0
38384001,19820825,16.6,8.1,25,0
38384001,19820826,18.8,13.2,25.2,24.7
38384001,19820827,14.6,13.5,15.8,5.8
38384001,19820828,14.7,12.8,17.7,0.3
38384001,19820829,15.3,8.5,21.3,0
38384001,19820830,16.8,8.4,24.6,0
38384001,19820831,13.9,11.4,17.4,8.7
38384001,19820901,13.8,11.1,17,0
38384001,19820902,15.1,8.9,21.2,0
38384001,19820903,16.9,13.9,21,0
38384001,19820904,19.9,10.4,29.8,0
38384001,19820905,19.5,16,28.2,5.8
38384001,19820906,15.1,14.3,18.7,28.8
38384001,19820907,14.7,11.7,18.6,1.2
38384001,19820908,16.5,12.1,20.9,0
38384001,19820909,16.5,9.4,24,0
38384001,19820910,19.2,12.8,25.8,0
38384001,19820911,19.4,13.5,26.1,0
38384001,19820912,18.7,12.2,25.2,0
38384001,19820913,18.4,12.8,25.5,0
38384001,19820914,19,12.4,26.9,0
38384001,19820915,20.4,15.2,27.7,0
38384001,19820916,19.8,14.3,27,0
38384001,19820917,19.7,14.1,26.7,0
38384001,19820918,19.3,13.6,25.8,0
38384001,19820919,20.3,16.5,25,0
38384001,19820920,18.8,14.1,24.9,0.3
38384001,19820921,17.8,13.2,24.6,1
38384001,19820922,17.3,14.9,22.7,9.3
38384001,19820923,12.8,11.2,15.2,0
38384001,19820924,11.7,6.8,16.9,0.4
38384001,19820925,20.2,11.9,27.3,0
38384001,19820926,15.3,12.6,24.7,37.8
38384001,19820927,12.8,6,20.8,0
38384001,19820928,14.3,8.2,22,0
38384001,19820929,15.4,8.8,22,9.2
38384001,19820930,14,12.2,16.1,7.5
38384001,19821001,12.1,10.5,15.4,0
38384001,19821002,13.5,7.9,19,0
38384001,19821003,14.8,9.9,20.2,0
38384001,19821004,13.9,12.9,16.5,6.5
38384001,19821005,12.2,9.1,17.1,2.5
38384001,19821006,8,6.2,10.2,0.2
38384001,19821007,7.7,6.1,9.3,10.5
38384001,19821008,8.9,6.3,11.7,4.3
38384001,19821009,9.7,6.1,15.6,0.1
38384001,19821010,10.6,5,17.4,0
38384001,19821011,10.4,7.3,15.3,6.8
38384001,19821012,10.9,4.7,15.9,10.1
38384001,19821013,12.9,10.4,18.2,22.1
38384001,19821014,12.1,10.7,15.3,1
38384001,19821015,8.9,6.3,11.8,2
38384001,19821016,8.2,1.5,13.5,3.2
38384001,19821017,10.8,9.3,13.7,0.2
38384001,19821018,11.6,8.2,15.3,34.8
38384001,19821019,11.8,10.5,14.6,0
38384001,19821020,12.5,8,19.7,0
38384001,19821021,13.3,8.2,21.4,0
38384001,19821022,11.7,9.7,16.7,0.2
38384001,19821023,9.4,8.7,10.2,16.3
38384001,19821024,8.3,7.6,8.7,5.2
38384001,19821025,8.5,6.2,11.7,0.2
38384001,19821026,9.8,5,16.4,0
38384001,19821027,10.1,6.4,16.1,0
38384001,19821028,10.1,5.9,17.9,0
38384001,19821029,7.9,0.9,16.9,0
38384001,19821030,6.9,-0.3,17.3,0
38384001,19821031,10.2,4.2,19.4,0
38384001,19821101,9.9,5.5,19.7,0
38384001,19821102,8,3.8,16.2,0
38384001,19821103,8.2,3.8,17,0
38384001,19821104,7.6,2.9,17,0
38384001,19821105,6.6,2.2,11.1,0
38384001,19821106,7.5,2,14.1,0
38384001,19821107,13.2,3.8,19.8,0
38384001,19821108,16.8,13.4,19.9,50
38384001,19821109,11.6,8.9,14.3,0
38384001,19821110,8.5,3.4,14,0
38384001,19821111,8.1,4.6,13.8,0
38384001,19821112,9.3,3.2,15.1,14.4
38384001,19821113,9.3,7,11.4,17.9
38384001,19821114,5.6,2.5,9.2,6
38384001,19821115,4.8,2,7.9,0.2
38384001,19821116,2.1,1.1,4.6,1.5
38384001,19821117,3.6,0.7,5.1,10.3
38384001,19821118,5.1,2.3,9.8,0.5
38384001,19821119,8.5,3.9,14.1,0
38384001,19821120,4.3,-0.4,10.2,0
38384001,19821121,4.8,-2,12.7,0
38384001,19821122,7.8,1.9,15.1,0
38384001,19821123,11,5,15,0
38384001,19821124,8.4,4.4,13.7,15.6
38384001,19821125,6.1,1.8,9.6,0.1
38384001,19821126,6.9,5,8.4,43.2
38384001,19821127,1.7,0.5,2.2,10.5
38384001,19821128,2.4,0.2,4.5,5.6
38384001,19821129,2.6,1.7,3.8,0
38384001,19821130,4.3,3.2,5.4,0
38384001,19821201,4.1,3.3,4.2,0
38384001,19821202,3.9,3.3,4.4,0
38384001,19821203,3.8,3.2,4.7,0
38384001,19821204,3.2,0.8,6.1,0
38384001,19821205,2.6,-0.1,7.3,0
38384001,19821206,4.3,-1,8.6,16.9
38384001,19821207,7.2,5.1,9,15.6
38384001,19821208,8.9,6.4,10.9,25.8
38384001,19821209,8.5,4.7,11.2,1.1
38384001,19821210,8.8,5.5,13.8,5.9
38384001,19821211,3.1,1.5,5.2,7
38384001,19821212,5.8,2.5,9.5,1.4
38384001,19821213,5.3,1,8.4,0
38384001,19821214,3,2.1,3.1,0
38384001,19821215,1.2,-2.5,4.1,14.8
38384001,19821216,6.2,2.7,12.4,0.6
38384001,19821217,10.4,7.4,12.5,10.1
38384001,19821218,1.5,0.6,2.4,1.6
38384001,19821219,0.6,-0.4,2.1,2.9
38384001,19821220,5,0.1,8.9,1.6
38384001,19821221,4.9,0.6,8.7,0
38384001,19821222,1.3,-2,6.1,0.6
38384001,19821223,-1,-3,0.9,0
38384001,19821224,-1.9,-2.4,-0.9,0
38384001,19821225,-0.4,-3.1,2.9,0
38384001,19821226,2.5,0,4.7,0.5
38384001,19821227,3.6,1.8,4.9,0
38384001,19821228,4.2,2.1,7.3,0
38384001,19821229,1.3,0.2,4.6,0
38384001,19821230,-1.9,-5,1.8,0
38384001,19821231,-1.3,-5,3.5,0
38384001,19830101,-0.3,-3.1,5.4,0
38384001,19830102,-0.3,-3.5,2.4,0
38384001,19830103,2.5,-0.3,8.2,0
38384001,19830104,4.2,-0.9,7.2,0.7
38384001,19830105,7.4,5,10.9,6
38384001,19830106,7,3.4,12.1,0
38384001,19830107,5.3,2,7,1
38384001,19830108,1.9,-1.3,5.1,1.3
38384001,19830109,1.7,-0.5,4.7,0
38384001,19830110,0.5,-2,6,0
38384001,19830111,-0.3,-5.1,6.2,0
38384001,19830112,2.5,-2.7,9.6,0
38384001,19830113,5.1,-0.7,10.7,4.6
38384001,19830114,2.3,-0.2,3.1,4.6
38384001,19830115,2.5,0.1,7.8,14.8
38384001,19830116,6.8,3.1,9,1.6
38384001,19830117,5.2,2.7,8.3,0
38384001,19830118,2.7,-0.9,11.5,0
38384001,19830119,1.5,0.1,3.1,0.3
38384001,19830120,-0.3,-1.2,1.8,0
38384001,19830121,-1.3,-5.9,2.9,0
38384001,19830122,-2.2,-6.7,4.9,0
38384001,19830123,0.6,-4.5,6.7,0
38384001,19830124,1.3,-3.6,9.6,0
38384001,19830125,2,-4.1,9.9,0
38384001,19830126,5.9,1.4,13.9,0
38384001,19830127,6.4,1.4,13.1,0
38384001,19830128,7.9,3.1,11.2,0
38384001,19830129,8,6.1,11,0.2
38384001,19830130,7.1,5.9,11.1,5.2
38384001,19830131,3.1,-0.5,6.6,0
38384001,19830201,4.6,0.8,11.1,2.1
38384001,19830202,2.2,1.4,4.1,0.5
38384001,19830203,-0.2,-2.9,2.3,0.8
38384001,19830204,1.8,0,5.5,0
38384001,19830205,0.7,-3.3,4.8,5.1
38384001,19830206,3.3,0.7,5.9,6.6
38384001,19830207,0.4,-0.8,2.5,9.7
38384001,19830208,-1,-3.5,0.8,1.7
38384001,19830209,-1.2,-1.7,0.2,1.1
38384001,19830210,-1.8,-2.5,-0.9,0.7
38384001,19830211,-1.9,-3,-1.1,0
38384001,19830212,-2.4,-3.1,-0.7,0
38384001,19830213,-2,-3.9,0.7,0
38384001,19830214,-1.7,-6,4.1,0
38384001,19830215,-1.7,-4.8,2.4,0
38384001,19830216,-1.7,-4.2,2.3,0
38384001,19830217,-3,-5.9,0.9,0
38384001,19830218,-1.9,-5.7,3.8,0
38384001,19830219,-0.5,-4.6,6.6,0
38384001,19830220,-1.3,-6.8,4.6,0
38384001,19830221,-1.4,-5.5,3.3,0
38384001,19830222,0.4,-3.8,6.1,0
38384001,19830223,2.2,-1.3,8.6,4.1
38384001,19830224,3.3,1.5,5.2,0.6
38384001,19830225,5.5,3.2,8.6,1.6
38384001,19830226,6.4,5.7,7.1,17.7
38384001,19830227,5.2,3.9,7.6,3.1
38384001,19830228,4.2,3.2,7.4,3.4
38384001,19830301,3.2,1.8,6.2,1
38384001,19830302,2.3,-1.1,6.5,0
38384001,19830303,2.1,-3.9,10.9,0
38384001,19830304,4.3,-1.9,13.5,0
38384001,19830305,3.8,-1.6,9.9,0
38384001,19830306,3.4,1.6,7.7,0
38384001,19830307,2.3,-0.2,5.9,0
38384001,19830308,5.9,-2,16.4,0
38384001,19830309,9.7,5.8,16.6,0
38384001,19830310,8.6,0.5,17.5,0
38384001,19830311,7.7,0,13.8,0
38384001,19830312,6.2,3,12.4,0
38384001,19830313,9.3,0.8,14.9,0.9
38384001,19830314,9.3,7,13.2,16.2
38384001,19830315,3.1,0.3,5.2,66.9
38384001,19830316,5.6,0.8,7.5,4.2
38384001,19830317,7.1,5.1,9.9,0
38384001,19830318,8.1,3.1,12.1,0
38384001,19830319,10.8,9,14.5,0
38384001,19830320,9.4,3,16.6,0
38384001,19830321,10,3.1,18.6,0
38384001,19830322,8.6,5.9,10.9,0.2
38384001,19830323,8.1,3,13.7,0
38384001,19830324,10.3,6.8,16.5,28.2
38384001,19830325,3.2,1.1,4.9,4.4
38384001,19830326,2.2,-1,4.6,1.4
38384001,19830327,2.3,-2,6.4,1.8
38384001,19830328,5.3,0.6,9.7,0
38384001,19830329,3.9,0,8.3,0
38384001,19830330,5.7,-2.9,12.2,0
38384001,19830331,8,4.7,12.6,0.1
38384001,19830401,6.5,4.6,7.8,9.6
38384001,19830402,2.7,1.2,3.3,13.8
38384001,19830403,2.8,0.7,5.4,4.3
38384001,19830404,4.1,0.8,9.1,6.5
38384001,19830405,5.8,1,11.8,0.5
38384001,19830406,9.9,6.6,12,11.4
38384001,19830407,11.8,7.9,15.2,2.7
38384001,19830408,13.3,9,18.6,1.2
38384001,19830409,14.3,10.2,19.1,0.1
38384001,19830410,14.7,10.2,18.3,0
38384001,19830411,9.7,7.2,16.8,8.5
38384001,19830412,4.6,3.3,6.9,6.8
38384001,19830413,4,1.9,8,0
38384001,19830414,5.2,-1.8,11.3,0
38384001,19830415,7.8,0.3,13,0
38384001,19830416,9.6,1.9,17,0
38384001,19830417,11.6,7.1,15.6,0
38384001,19830418,14.4,8.9,21.3,0.2
38384001,19830419,9.9,7.1,11.2,23.6
38384001,19830420,10.5,4.1,17.7,0
38384001,19830421,9.2,6.1,13,26.9
38384001,19830422,9.5,0.9,18,0
38384001,19830423,10.3,6.2,18.8,10.3
38384001,19830424,10.7,6,17.2,0
38384001,19830425,12.4,8.6,17.2,1
38384001,19830426,8,4.4,14.9,22.6
38384001,19830427,8.4,0.1,16.8,4.1
38384001,19830428,11.3,7.4,15.8,11.3
38384001,19830429,12.3,7.4,18.5,0
38384001,19830430,12.7,7.8,16.9,0
38384001,19830501,10.2,5.9,13.3,25.5
38384001,19830502,10.7,4.7,17.3,1.6
38384001,19830503,12.3,8.8,16.5,1.3
38384001,19830504,13.4,8.9,19.5,0.1
38384001,19830505,16,8.8,23.2,0
38384001,19830506,15.5,8.4,21,1.9
38384001,19830507,13.2,12.4,14.8,38.3
38384001,19830508,11.1,9.5,14.9,2.3
38384001,19830509,12.1,8.3,17.4,1.5
38384001,19830510,11,9.1,13.9,0.2
38384001,19830511,12.1,8.4,17.3,0
38384001,19830512,13.2,5.9,19.5,0.5
38384001,19830513,11.2,9.9,12.5,3.3
38384001,19830514,13.7,8.8,18.6,0.2
38384001,19830515,13.8,12.2,17.2,70.2
38384001,19830516,13.8,11,19.8,0.2
38384001,19830517,10.2,7.1,17.1,12.8
38384001,19830518,12.3,5.9,19.5,4.8
38384001,19830519,13.2,6.6,18.9,0
38384001,19830520,13.6,8.3,18.4,2.8
38384001,19830521,10.2,7,13.5,13.6
38384001,19830522,9.2,4.2,14.3,5.1
38384001,19830523,9.4,7.8,11,7
38384001,19830524,8,7.3,9.9,24.7
38384001,19830525,6.5,5.4,7.3,6.3
38384001,19830526,9.4,5.9,14.6,0.1
38384001,19830527,8.6,5.4,11.9,0
38384001,19830528,10.8,0.7,18.8,0
38384001,19830529,15,9,20.8,0.1
38384001,19830530,15.3,8.1,21.6,0
38384001,19830531,16.6,10.9,21,0
38384001,19830601,18,12.9,24.6,1.1
38384001,19830602,18.1,11.9,25.2,0
38384001,19830603,20.3,12.8,27.5,0
38384001,19830604,21.7,13.7,28.5,0
38384001,19830605,22.7,13.4,29.2,0
38384001,19830606,22,17.3,28.1,0
38384001,19830607,22.9,16.2,29.8,0
38384001,19830608,21.8,17,26.5,0
38384001,19830609,22.2,13.8,29.1,0
38384001,19830610,21.5,16.2,26.7,0.1
38384001,19830611,18.8,11,25.2,0
38384001,19830612,19.6,11.6,26.7,5.3
38384001,19830613,16.8,15.3,19.1,0
38384001,19830614,16.1,10,21.2,0
38384001,19830615,14.9,8.9,19.2,0
38384001,19830616,13.8,8.7,19.2,0
38384001,19830617,13.7,6.3,19.1,0
38384001,19830618,11.7,7.1,15.7,0.7
38384001,19830619,14.7,8.1,21.9,0
38384001,19830620,16,9.9,22.1,0
38384001,19830621,16.4,11.4,22.1,0.1
38384001,19830622,17.6,10,24.8,0
38384001,19830623,19.3,11.7,27.1,2.1
38384001,19830624,19.2,14.1,26,6.3
38384001,19830625,18.4,12.4,23,0
38384001,19830626,19.5,16.2,25.8,16.1
38384001,19830627,17,15.1,22.3,2.4
38384001,19830628,17.2,15,20.2,0
38384001,19830629,16.1,9.1,21.4,0
38384001,19830630,16.6,9.2,23,0
38384001,19830701,17.8,14.4,22.5,0.4
38384001,19830702,17.2,8.7,24,0
38384001,19830703,19.6,10.8,27.9,4
38384001,19830704,20.7,16,25.3,1.1
38384001,19830705,21.5,15.7,28.2,0
38384001,19830706,20.5,15.7,28,0.7
38384001,19830707,21.6,17.5,27.2,0
38384001,19830708,22.1,14.3,29.1,0
38384001,19830709,23.1,15,30.6,0
38384001,19830710,24.5,15.9,32.6,0
38384001,19830711,24.8,17.6,32,0
38384001,19830712,24.1,15.8,31.1,0
38384001,19830713,23.8,14.8,31,0
38384001,19830714,22.7,16.3,27.9,0
38384001,19830715,21.6,12.6,29.9,0
38384001,19830716,24.2,15,31.9,0
38384001,19830717,24.4,15.6,31.8,0
38384001,19830718,25.2,16,32,0
38384001,19830719,24.6,16.4,30.5,0.1
38384001,19830720,26,17.4,34,0
38384001,19830721,25.2,15.9,33.8,0
38384001,19830722,28.9,19.2,38.2,0
38384001,19830723,27.3,21.8,33.8,0
38384001,19830724,24.3,17.7,32,0
38384001,19830725,26.1,17.7,33.8,0
38384001,19830726,28.5,18.6,38.3,0
38384001,19830727,27.9,18,37.6,0
38384001,19830728,27.1,18.2,35.4,0
38384001,19830729,26.1,17.8,33.3,0
38384001,19830730,25.8,16.6,35,0
38384001,19830731,27.8,19.8,37,0
38384001,19830801,23.6,20.3,28.4,2.8
38384001,19830802,19.4,17.3,22.5,0.5
38384001,19830803,15.5,12.5,19.3,0
38384001,19830804,15.9,6.2,24.3,0
38384001,19830805,17.3,8.1,25,0
38384001,19830806,17.7,10.6,24.1,0
38384001,19830807,17.7,8.8,25,0
38384001,19830808,21.4,11.4,29.7,0.5
38384001,19830809,21.3,17.1,26.4,0.5
38384001,19830810,21.6,16.1,28.4,20
38384001,19830811,18.5,16.6,24.8,2.9
38384001,19830812,19.5,13.8,25.4,0
38384001,19830813,20.2,14.9,24.9,0
38384001,19830814,18.6,10.6,25.2,0
38384001,19830815,21.7,12.5,30.1,0
38384001,19830816,21.9,16.6,27.3,0.2
38384001,19830817,20.3,13,27,0
38384001,19830818,21.6,13.1,29.7,0
38384001,19830819,21.9,15.7,29.4,1.3
38384001,19830820,20.4,16.3,28.1,1.7
38384001,19830821,19.7,14.9,26.8,0
38384001,19830822,20.8,13.4,28.7,3.1
38384001,19830823,19.8,14.8,25.8,2.8
38384001,19830824,19.2,16.3,23.4,8.3
38384001,19830825,19,17.4,23,1
38384001,19830826,20.3,16.8,26.6,18
38384001,19830827,20.3,15.9,27,0
38384001,19830828,19.8,17.2,25,6
38384001,19830829,18.6,16.8,24.2,2.4
38384001,19830830,20.5,16.9,25.9,0
38384001,19830831,21.3,16.3,28,0
38384001,19830901,19.4,16.7,22.4,8.1
38384001,19830902,18.6,15.8,23,0
38384001,19830903,16.9,14.1,21.2,0
38384001,19830904,15.4,11.4,20.4,0
38384001,19830905,19.2,11.8,26.1,0
38384001,19830906,19.7,14.7,25.3,0
38384001,19830907,17.4,14.2,21.6,0
38384001,19830908,17.3,7.4,27.4,0.8
38384001,19830909,21.3,17.5,27.5,0
38384001,19830910,17.5,12.3,27.1,48.6
38384001,19830911,12.5,10.1,15.8,3.8
38384001,19830912,10.4,8.9,13.8,1
38384001,19830913,11.2,4.7,18.8,0
38384001,19830914,16.5,9.9,23.2,0
38384001,19830915,18.7,13.4,24.3,14.3
38384001,19830916,14.5,11.9,17,11.8
38384001,19830917,11.6,9.5,14.8,3.4
38384001,19830918,12.5,5.8,20,0
38384001,19830919,16.5,9.3,26.7,0
38384001,19830920,15.5,12.6,18.5,0
38384001,19830921,17.1,8.7,25.4,0
38384001,19830922,18.1,15.2,21.9,0
38384001,19830923,17.3,9.4,27,0
38384001,19830924,19.5,13.9,27.3,0
38384001,19830925,19.6,13.1,26.3,0
38384001,19830926,16.3,14.6,19.9,0
38384001,19830927,15.8,9.9,24.2,0
38384001,19830928,17.6,10.8,25.9,0
38384001,19830929,17.3,13,23.3,0
38384001,19830930,16.5,12.4,22.3,0
38384001,19831001,16.6,10,23.3,0
38384001,19831002,15.6,10.2,23.2,0
38384001,19831003,16.1,9,25.5,0
38384001,19831004,17.7,12,23,0
38384001,19831005,17.8,12.8,23.3,0
38384001,19831006,15.9,11.2,21,1.1
38384001,19831007,14.3,12.7,20,0
38384001,19831008,12,5.3,17.6,0
38384001,19831009,11.4,6.9,14.5,0.9
38384001,19831010,14.9,10.2,20.7,0
38384001,19831011,11.8,8.1,15.8,0.5
38384001,19831012,8.3,2.2,15,0
38384001,19831013,12.5,4.3,20.6,10.9
38384001,19831014,13.1,11.1,14.2,34.5
38384001,19831015,12.3,8.1,17,0
38384001,19831016,13.6,10.4,15.5,18.2
38384001,19831017,8.8,6.6,12,0.1
38384001,19831018,9.7,5.4,12.8,0
38384001,19831019,11.8,9.3,13.6,0
38384001,19831020,12.4,10.9,14,0
38384001,19831021,9.8,6.3,11.5,0
38384001,19831022,5.9,3.5,10.1,0
38384001,19831023,5.7,-0.2,14.4,0
38384001,19831024,7,1.8,15.1,0
38384001,19831025,5.7,3.4,9.9,0
38384001,19831026,5.6,1.4,11.7,0
38384001,19831027,8.3,1.3,17.8,0
38384001,19831028,8,1.8,17,0
38384001,19831029,5.8,3.3,7,21.6
38384001,19831030,5.4,5.1,6,0.8
38384001,19831031,6.1,3.7,8.7,0
38384001,19831101,7.8,4.9,11.1,0
38384001,19831102,7.5,4.9,13.8,0
38384001,19831103,8.2,4,15.5,0
38384001,19831104,9.9,5.7,16.9,0
38384001,19831105,10.7,6.9,18,0
38384001,19831106,9.1,5.4,15.3,0
38384001,19831107,8.4,5.7,14,0
38384001,19831108,9.1,5.8,15,0
38384001,19831109,9.6,5.7,17.6,0
38384001,19831110,8.1,3.8,16.3,0
38384001,19831111,6.9,3.4,15,0
38384001,19831112,4.5,1,10.7,0
38384001,19831113,4.4,1.4,8.4,0
38384001,19831114,4.8,2.3,8.6,0
38384001,19831115,2.9,-0.2,5.3,0
38384001,19831116,1.1,0.3,2.5,0
38384001,19831117,-1.5,-4.2,1.2,0
38384001,19831118,-0.4,-2.1,0.7,0
38384001,19831119,-0.2,-1.3,2.1,0
38384001,19831120,2,-4.5,9.4,0
38384001,19831121,2.1,-0.6,3.8,0
38384001,19831122,0.3,-0.3,1.4,0
38384001,19831123,1,-4,5.9,0
38384001,19831124,4.4,-1.2,8.3,1.2
38384001,19831125,8.7,5.5,13,2.2
38384001,19831126,10.3,8,17.6,24.7
38384001,19831127,12,5.9,16.8,5
38384001,19831128,7.5,6.2,9.6,9.6
38384001,19831129,5.7,4.8,8.8,0
38384001,19831130,3.5,-1.4,7.5,0
